hora;potencia
2:00:00;48610
0:00:00;55530
0:30:00;54470
1:00:00;51820
1:30:00;51860
2:00:00;50270
0:00:00;57280
0:30:00;54640
1:00:00;52960
1:30:00;52840
2:00:00;50560
0:00:00;57610
0:30:00;55860
1:00:00;53200
1:30:00;52190
2:00:00;50690
0:00:00;54940
0:30:00;54620
1:00:00;51980
1:30:00;51970
2:00:00;49110
0:00:00;52810
0:30:00;51610
1:00:00;49820
1:30:00;49920
2:00:00;47520
0:00:00;52800
0:30:00;52190
1:00:00;49960
1:30:00;49960
2:00:00;47710
0:00:00;57560
0:30:00;56070
1:00:00;53890
1:30:00;54170
2:00:00;52120
0:00:00;58770
0:30:00;56880
1:00:00;54190
1:30:00;54460
2:00:00;51520
0:00:00;57210
0:30:00;55400
1:00:00;53220
1:30:00;53120
2:00:00;50610
0:00:00;56650
0:30:00;56480
1:00:00;53890
1:30:00;53530
2:00:00;51080
0:00:00;55590
0:30:00;54900
1:00:00;51890
1:30:00;51210
2:00:00;49210
0:00:00;52710
0:30:00;51140
1:00:00;49430
1:30:00;48830
2:00:00;47270
0:00:00;51060
0:30:00;50620
1:00:00;48580
1:30:00;48460
2:00:00;46920
0:00:00;55130
0:30:00;53410
1:00:00;51530
1:30:00;51990
2:00:00;49170
0:00:00;55380
0:30:00;55020
1:00:00;51280
1:30:00;51550
2:00:00;49520
0:00:00;51880
0:30:00;51720
1:00:00;51690
1:30:00;53420
2:00:00;50840
0:00:00;55660
0:30:00;54420
1:00:00;52840
1:30:00;52410
2:00:00;49430
0:00:00;55760
0:30:00;53730
1:00:00;50830
1:30:00;49560
2:00:00;48330
0:00:00;51390
0:30:00;50550
1:00:00;48690
1:30:00;47570
2:00:00;46000
0:00:00;51480
0:30:00;50810
1:00:00;48720
1:30:00;48750
2:00:00;46950
0:00:00;55570
0:30:00;54710
1:00:00;52490
1:30:00;51400
2:00:00;49780
0:00:00;55860
0:30:00;55080
1:00:00;51940
1:30:00;51880
2:00:00;49860
0:00:00;57780
0:30:00;55810
1:00:00;53750
1:30:00;54060
2:00:00;51090
0:00:00;58280
0:30:00;56880
1:00:00;53740
1:30:00;53770
2:00:00;52080
0:00:00;58670
0:30:00;57560
1:00:00;54610
1:30:00;54690
2:00:00;52320
0:00:00;55470
0:30:00;54950
1:00:00;51840
1:30:00;52140
2:00:00;50030
0:00:00;53780
0:30:00;53280
1:00:00;50420
1:30:00;51320
2:00:00;49180
0:00:00;57020
0:30:00;56120
1:00:00;53630
1:30:00;53400
2:00:00;51140
0:00:00;57370
0:30:00;55690
1:00:00;53860
1:30:00;52900
2:00:00;51380
0:00:00;58320
0:30:00;58130
1:00:00;55610
1:30:00;54950
2:00:00;52870
0:00:00;57570
0:30:00;56960
1:00:00;54720
1:30:00;53730
2:00:00;51020
0:00:00;56150
0:30:00;55870
1:00:00;51580
1:30:00;51740
2:00:00;49410
0:00:00;53170
0:30:00;52040
1:00:00;49520
1:30:00;49230
2:00:00;47120
0:00:00;51830
0:30:00;50640
1:00:00;48390
1:30:00;48500
2:00:00;46710
0:00:00;55110
0:30:00;53580
1:00:00;50980
1:30:00;50730
2:00:00;49050
0:00:00;54810
0:30:00;54390
1:00:00;51230
1:30:00;51510
2:00:00;49530
0:00:00;56660
0:30:00;55180
1:00:00;52440
1:30:00;52580
2:00:00;50370
0:00:00;57090
0:30:00;56090
1:00:00;53580
1:30:00;53060
2:00:00;51520
0:00:00;57640
0:30:00;55310
1:00:00;52710
1:30:00;52930
2:00:00;50910
0:00:00;54620
0:30:00;53530
1:00:00;51170
1:30:00;52010
2:00:00;49640
0:00:00;55630
0:30:00;55170
1:00:00;52420
1:30:00;52560
2:00:00;51000
0:00:00;58760
0:30:00;57490
1:00:00;55350
1:30:00;55680
2:00:00;52870
0:00:00;57870
0:30:00;56470
1:00:00;53740
1:30:00;53960
2:00:00;52030
0:00:00;58910
0:30:00;56580
1:00:00;54580
1:30:00;54310
2:00:00;52720
0:00:00;58690
0:30:00;57620
1:00:00;54690
1:30:00;54940
2:00:00;52270
0:00:00;59260
0:30:00;57910
1:00:00;55020
1:30:00;55670
2:00:00;53540
0:00:00;57130
0:30:00;55170
1:00:00;53280
1:30:00;53960
2:00:00;50930
0:00:00;56730
0:30:00;55990
1:00:00;53900
1:30:00;53860
2:00:00;52090
0:00:00;63130
0:30:00;61560
1:00:00;58740
1:30:00;59120
2:00:00;57520
0:00:00;62840
0:30:00;62110
1:00:00;58870
1:30:00;59550
2:00:00;57510
0:00:00;60070
0:30:00;58970
1:00:00;56600
1:30:00;56920
2:00:00;55210
0:00:00;62910
0:30:00;61810
1:00:00;59370
1:30:00;59140
2:00:00;57700
0:00:00;61500
0:30:00;59910
1:00:00;58290
1:30:00;57570
2:00:00;54900
0:00:00;58490
0:30:00;57650
1:00:00;54730
1:30:00;54890
2:00:00;53340
0:00:00;61690
0:30:00;60310
1:00:00;58580
1:30:00;58650
2:00:00;56940
0:00:00;68440
0:30:00;66320
1:00:00;64200
1:30:00;64140
2:00:00;62310
0:00:00;69880
0:30:00;68690
1:00:00;66190
1:30:00;66070
2:00:00;64180
0:00:00;69580
0:30:00;68240
1:00:00;65780
1:30:00;65320
2:00:00;63880
0:00:00;66320
0:30:00;65960
1:00:00;63100
1:30:00;63750
2:00:00;61830
0:00:00;65090
0:30:00;63740
1:00:00;61210
1:30:00;61060
2:00:00;59170
0:00:00;60530
0:30:00;59280
1:00:00;57330
1:30:00;57310
2:00:00;55230
0:00:00;64020
0:30:00;62830
1:00:00;61240
1:30:00;61630
2:00:00;59590
0:00:00;69710
0:30:00;68490
1:00:00;66130
1:30:00;66090
2:00:00;64520
0:00:00;67670
0:30:00;67620
1:00:00;64740
1:30:00;64940
2:00:00;62320
0:00:00;66850
0:30:00;66290
1:00:00;63330
1:30:00;63420
2:00:00;62290
0:00:00;67500
0:30:00;66470
1:00:00;63250
1:30:00;64230
2:00:00;61760
0:00:00;68460
0:30:00;68950
1:00:00;65820
1:30:00;65950
2:00:00;63650
0:00:00;65160
0:30:00;64350
1:00:00;62340
1:30:00;61520
2:00:00;59330
0:00:00;67480
0:30:00;67090
1:00:00;64530
1:30:00;65960
2:00:00;64200
0:00:00;69090
0:30:00;67390
1:00:00;64390
1:30:00;64660
2:00:00;62480
0:00:00;67320
0:30:00;65550
1:00:00;63690
1:30:00;63420
2:00:00;60700
0:00:00;66710
0:30:00;65220
1:00:00;63110
1:30:00;63240
2:00:00;60450
0:00:00;65500
0:30:00;64740
1:00:00;62880
1:30:00;62880
2:00:00;60360
0:00:00;67420
0:30:00;64840
1:00:00;63640
1:30:00;63140
2:00:00;60680
0:00:00;68810
0:30:00;67510
1:00:00;65490
1:30:00;65240
2:00:00;63810
0:00:00;68340
0:30:00;67080
1:00:00;65540
1:30:00;65590
2:00:00;63730
0:00:00;70010
0:30:00;69580
1:00:00;66650
1:30:00;66550
2:00:00;64930
0:00:00;72780
0:30:00;71360
1:00:00;68750
1:30:00;69000
2:00:00;67510
0:00:00;73620
0:30:00;73620
1:00:00;69860
1:30:00;71350
2:00:00;68920
0:00:00;74520
0:30:00;73830
1:00:00;71560
1:30:00;72040
2:00:00;70040
0:00:00;75070
0:30:00;74110
1:00:00;71300
1:30:00;71410
2:00:00;69150
0:00:00;76150
0:30:00;74590
1:00:00;73340
1:30:00;73260
2:00:00;70980
0:00:00;70810
0:30:00;69630
1:00:00;67380
1:30:00;67410
2:00:00;66720
0:00:00;72900
0:30:00;71950
1:00:00;70350
1:30:00;70860
2:00:00;68730
0:00:00;71770
0:30:00;69980
1:00:00;68070
1:30:00;68650
2:00:00;66320
0:00:00;73720
0:30:00;71950
1:00:00;70430
1:30:00;70860
2:00:00;69240
0:00:00;73290
0:30:00;71960
1:00:00;69300
1:30:00;69840
2:00:00;68230
0:00:00;76030
0:30:00;75830
1:00:00;72960
1:30:00;73200
2:00:00;70850
0:00:00;72920
0:30:00;71330
1:00:00;69410
1:30:00;69580
2:00:00;67820
0:00:00;68280
0:30:00;68270
1:00:00;65720
1:30:00;66710
2:00:00;64890
0:00:00;76070
0:30:00;74900
1:00:00;72140
1:30:00;72660
2:00:00;71120
0:00:00;76270
0:30:00;74830
1:00:00;72470
1:30:00;73300
2:00:00;71860
0:00:00;74860
0:30:00;73620
1:00:00;71510
1:30:00;72230
2:00:00;70170
0:00:00;75930
0:30:00;75180
1:00:00;72980
1:30:00;72430
2:00:00;71690
0:00:00;75730
0:30:00;73460
1:00:00;70960
1:30:00;71380
2:00:00;68700
0:00:00;72440
0:30:00;71510
1:00:00;68850
1:30:00;69250
2:00:00;67200
0:00:00;71450
0:30:00;70520
1:00:00;68350
1:30:00;68160
2:00:00;66310
0:00:00;72970
0:30:00;72080
1:00:00;69860
1:30:00;70300
2:00:00;69250
0:00:00;73520
0:30:00;71040
1:00:00;68310
1:30:00;68880
2:00:00;67190
0:00:00;74830
0:30:00;72410
1:00:00;70450
1:30:00;70150
2:00:00;68610
0:00:00;71140
0:30:00;69490
1:00:00;67220
1:30:00;67910
2:00:00;66340
0:00:00;67090
0:30:00;65940
1:00:00;63170
1:30:00;62940
2:00:00;60930
0:00:00;65020
0:30:00;64270
1:00:00;62280
1:30:00;63230
2:00:00;60940
0:00:00;64540
0:30:00;63790
1:00:00;62420
1:30:00;63770
2:00:00;61680
0:00:00;67880
0:30:00;67130
1:00:00;65070
1:30:00;65350
2:00:00;63880
0:00:00;70150
0:30:00;69490
1:00:00;67070
1:30:00;67830
2:00:00;65560
0:00:00;72560
0:30:00;71770
1:00:00;68980
1:30:00;69650
2:00:00;67820
0:00:00;73180
0:30:00;72870
1:00:00;70730
1:30:00;71420
2:00:00;69320
0:00:00;72870
0:30:00;71650
1:00:00;69680
1:30:00;70030
2:00:00;68140
0:00:00;65790
0:30:00;65000
1:00:00;62790
1:30:00;62980
2:00:00;61010
0:00:00;66020
0:30:00;63400
1:00:00;62190
1:30:00;62690
2:00:00;60930
0:00:00;65450
0:30:00;64850
1:00:00;63120
1:30:00;63510
2:00:00;61580
0:00:00;70790
0:30:00;69920
1:00:00;67510
1:30:00;67450
2:00:00;65410
0:00:00;72110
0:30:00;71330
1:00:00;69300
1:30:00;68970
2:00:00;67330
0:00:00;71560
0:30:00;70740
1:00:00;68260
1:30:00;69220
2:00:00;67350
0:00:00;72330
0:30:00;72280
1:00:00;69810
1:30:00;69930
2:00:00;68040
0:00:00;70280
0:30:00;69290
1:00:00;67170
1:30:00;67620
2:00:00;66210
0:00:00;73120
0:30:00;72900
1:00:00;70570
1:30:00;71340
2:00:00;70150
0:00:00;75990
0:30:00;74610
1:00:00;73020
1:30:00;73160
2:00:00;71910
0:00:00;73970
0:30:00;73590
1:00:00;71430
1:30:00;71120
2:00:00;69830
0:00:00;72730
0:30:00;72340
1:00:00;69880
1:30:00;70550
2:00:00;68210
0:00:00;73670
0:30:00;73710
1:00:00;71790
1:30:00;71870
2:00:00;69610
0:00:00;73990
0:30:00;73540
1:00:00;71350
1:30:00;71400
2:00:00;69930
0:00:00;73350
0:30:00;73170
1:00:00;71350
1:30:00;71560
2:00:00;69750
0:00:00;74490
0:30:00;74150
1:00:00;72270
1:30:00;73240
2:00:00;71420
0:00:00;77600
0:30:00;77130
1:00:00;74540
1:30:00;73840
2:00:00;71710
0:00:00;77990
0:30:00;76610
1:00:00;74980
1:30:00;75820
2:00:00;74770
0:00:00;78590
0:30:00;78120
1:00:00;76470
1:30:00;77120
2:00:00;75840
0:00:00;76260
0:30:00;76430
1:00:00;73610
1:30:00;74010
2:00:00;72050
0:00:00;77750
0:30:00;75980
1:00:00;74140
1:30:00;74760
2:00:00;72190
0:00:00;72930
0:30:00;71200
1:00:00;69940
1:30:00;70760
2:00:00;68780
0:00:00;74790
0:30:00;74670
1:00:00;71470
1:30:00;72460
2:00:00;70300
0:00:00;72920
0:30:00;71860
1:00:00;70170
1:30:00;70330
2:00:00;68390
0:00:00;71900
0:30:00;71410
1:00:00;68600
1:30:00;69250
2:00:00;67080
0:00:00;70020
0:30:00;69230
1:00:00;67860
1:30:00;67580
2:00:00;66540
0:00:00;73680
0:30:00;73490
1:00:00;71860
1:30:00;71030
2:00:00;69660
0:00:00;73020
0:30:00;72520
1:00:00;70620
1:30:00;70980
2:00:00;68170
0:00:00;74120
0:30:00;73150
1:00:00;71610
1:30:00;71420
2:00:00;68420
0:00:00;68390
0:30:00;69140
1:00:00;67440
1:30:00;67810
2:00:00;66270
0:00:00;71050
0:30:00;69660
1:00:00;67880
1:30:00;68250
2:00:00;66450
0:00:00;72460
0:30:00;71500
1:00:00;69840
1:30:00;70340
2:00:00;68110
0:00:00;74610
0:30:00;75440
1:00:00;73110
1:30:00;73580
2:00:00;72990
0:00:00;77360
0:30:00;77540
1:00:00;74860
1:30:00;74630
2:00:00;72200
0:00:00;75420
0:30:00;75060
1:00:00;72540
1:30:00;73200
2:00:00;70780
0:00:00;74490
0:30:00;73790
1:00:00;72120
1:30:00;71970
2:00:00;70250
0:00:00;76220
0:30:00;75540
1:00:00;73850
1:30:00;75070
2:00:00;73020
0:00:00;79570
0:30:00;79410
1:00:00;77790
1:30:00;78380
2:00:00;76700
0:00:00;77290
0:30:00;76770
1:00:00;74450
1:30:00;75540
2:00:00;73870
0:00:00;78780
0:30:00;77930
1:00:00;76200
1:30:00;77300
2:00:00;75730
0:00:00;78460
0:30:00;77630
1:00:00;75000
1:30:00;76950
2:00:00;74910
0:00:00;77280
0:30:00;76270
1:00:00;73530
1:30:00;74780
2:00:00;72580
0:00:00;73230
0:30:00;72290
1:00:00;70030
1:30:00;71080
2:00:00;69170
0:00:00;70390
0:30:00;69940
1:00:00;68620
1:30:00;69210
2:00:00;66930
0:00:00;74000
0:30:00;73450
1:00:00;71340
1:30:00;72350
2:00:00;70820
0:00:00;75480
0:30:00;74620
1:00:00;72860
1:30:00;73960
2:00:00;71770
0:00:00;75490
0:30:00;74420
1:00:00;71930
1:30:00;73500
2:00:00;70990
0:00:00;70160
0:30:00;69320
1:00:00;67350
1:30:00;67710
2:00:00;66490
0:00:00;70410
0:30:00;69490
1:00:00;67680
1:30:00;67680
2:00:00;65510
0:00:00;68820
0:30:00;68550
1:00:00;66070
1:30:00;67290
2:00:00;65500
0:00:00;67260
0:30:00;67620
1:00:00;65470
1:30:00;65560
2:00:00;64820
0:00:00;72620
0:30:00;71080
1:00:00;69340
1:30:00;69640
2:00:00;67740
0:00:00;71210
0:30:00;71330
1:00:00;68670
1:30:00;69160
2:00:00;67850
0:00:00;75490
0:30:00;74720
1:00:00;73150
1:30:00;73910
2:00:00;71560
0:00:00;76190
0:30:00;76760
1:00:00;74990
1:30:00;75520
2:00:00;73650
0:00:00;76450
0:30:00;75770
1:00:00;74020
1:30:00;74900
2:00:00;73160
0:00:00;73110
0:30:00;73640
1:00:00;71510
1:30:00;72550
2:00:00;71150
0:00:00;75700
0:30:00;74380
1:00:00;73610
1:30:00;74390
2:00:00;72470
0:00:00;81660
0:30:00;81690
1:00:00;79090
1:30:00;80660
2:00:00;78820
0:00:00;83330
0:30:00;82290
1:00:00;81170
1:30:00;82250
2:00:00;80790
0:00:00;84600
0:30:00;83860
1:00:00;82200
1:30:00;83530
2:00:00;82260
0:00:00;79780
0:30:00;80030
1:00:00;78630
1:30:00;78810
2:00:00;77670
0:00:00;75330
0:30:00;75150
1:00:00;72740
1:30:00;74180
2:00:00;72130
0:00:00;70050
0:30:00;69050
1:00:00;66800
1:30:00;66720
2:00:00;65980
0:00:00;67190
0:30:00;66910
1:00:00;64820
1:30:00;65530
2:00:00;63980
0:00:00;66930
0:30:00;65670
1:00:00;63850
1:30:00;64220
2:00:00;63030
0:00:00;66290
0:30:00;66580
1:00:00;63770
1:30:00;64240
2:00:00;62290
0:00:00;70170
0:30:00;69660
1:00:00;67620
1:30:00;67130
2:00:00;65280
0:00:00;69940
0:30:00;69000
1:00:00;67170
1:30:00;66780
2:00:00;65730
0:00:00;65430
0:30:00;65090
1:00:00;62310
1:30:00;62940
2:00:00;60600
0:00:00;58760
0:30:00;58300
1:00:00;57030
1:30:00;56850
2:00:00;54530
0:00:00;57180
0:30:00;56740
1:00:00;55480
1:30:00;55660
2:00:00;53950
0:00:00;63390
0:30:00;62010
1:00:00;60150
1:30:00;60800
2:00:00;58710
0:00:00;64450
0:30:00;63820
1:00:00;61510
1:30:00;61730
2:00:00;60510
0:00:00;63610
0:30:00;62970
1:00:00;60700
1:30:00;61540
2:00:00;59300
0:00:00;63700
0:30:00;62910
1:00:00;60890
1:30:00;61370
2:00:00;59470
0:00:00;63350
0:30:00;62430
1:00:00;59390
1:30:00;59620
2:00:00;57380
0:00:00;69930
0:30:00;69130
1:00:00;67330
1:30:00;68010
2:00:00;66430
0:00:00;70730
0:30:00;70290
1:00:00;68130
1:30:00;68900
2:00:00;67590
0:00:00;75200
0:30:00;74380
1:00:00;72560
1:30:00;72730
2:00:00;71550
0:00:00;72930
0:30:00;71700
1:00:00;69400
1:30:00;70190
2:00:00;68190
0:00:00;70910
0:30:00;70310
1:00:00;67860
1:30:00;68400
2:00:00;67250
0:00:00;70760
0:30:00;69910
1:00:00;67180
1:30:00;68150
2:00:00;65930
0:00:00;67840
0:30:00;66060
1:00:00;64760
1:30:00;64310
2:00:00;62910
0:00:00;61110
0:30:00;60760
1:00:00;59620
1:30:00;59250
2:00:00;58070
0:00:00;59540
0:30:00;59410
1:00:00;58260
1:30:00;58470
2:00:00;56410
0:00:00;64360
0:30:00;63900
1:00:00;61010
1:30:00;61710
2:00:00;59050
0:00:00;65230
0:30:00;64080
1:00:00;62330
1:30:00;62370
2:00:00;59690
0:00:00;68490
0:30:00;66970
1:00:00;64650
1:30:00;65760
2:00:00;64070
0:00:00;66650
0:30:00;65890
1:00:00;64570
1:30:00;64200
2:00:00;62350
0:00:00;67130
0:30:00;64990
1:00:00;63390
1:30:00;63650
2:00:00;61190
0:00:00;61850
0:30:00;61320
1:00:00;58790
1:30:00;59810
2:00:00;58270
0:00:00;61370
0:30:00;60260
1:00:00;57940
1:30:00;58240
2:00:00;56320
0:00:00;58070
0:30:00;56650
1:00:00;55030
1:30:00;55260
2:00:00;53440
0:00:00;61300
0:30:00;60620
1:00:00;58230
1:30:00;58240
2:00:00;56950
0:00:00;62400
0:30:00;62390
1:00:00;59350
1:30:00;59840
2:00:00;57690
0:00:00;63160
0:30:00;62990
1:00:00;60900
1:30:00;61700
2:00:00;58850
0:00:00;60390
0:30:00;58300
1:00:00;57120
1:30:00;56870
2:00:00;54930
0:00:00;53260
0:30:00;51430
1:00:00;50360
1:30:00;50370
2:00:00;48920
0:00:00;51740
0:30:00;51350
1:00:00;49890
1:30:00;50520
2:00:00;48240
0:00:00;57630
0:30:00;56940
1:00:00;53810
1:30:00;54460
2:00:00;52200
0:00:00;56210
0:30:00;55340
1:00:00;52950
1:30:00;53040
2:00:00;51720
0:00:00;56200
0:30:00;54810
1:00:00;52650
1:30:00;52730
2:00:00;50800
0:00:00;58700
0:30:00;57950
1:00:00;55380
1:30:00;55140
2:00:00;53620
0:00:00;57780
0:30:00;57080
1:00:00;54250
1:30:00;54030
2:00:00;52030
0:00:00;53950
0:30:00;53210
1:00:00;50930
1:30:00;51270
2:00:00;49230
0:00:00;53140
0:30:00;51980
1:00:00;50620
1:30:00;51010
2:00:00;48940
0:00:00;57190
0:30:00;56110
1:00:00;53930
1:30:00;54460
2:00:00;51220
0:00:00;55200
0:30:00;53730
1:00:00;52070
1:30:00;51680
2:00:00;50000
0:00:00;54030
0:30:00;52750
1:00:00;50390
1:30:00;50570
2:00:00;48390
0:00:00;53950
0:30:00;53410
1:00:00;50560
1:30:00;50880
2:00:00;49650
0:00:00;53130
0:30:00;51760
1:00:00;49450
1:30:00;49560
2:00:00;47020
0:00:00;48620
0:30:00;48380
1:00:00;45850
1:30:00;46030
2:00:00;43850
0:00:00;48900
0:30:00;47480
1:00:00;45450
1:30:00;44880
2:00:00;43940
0:00:00;53260
0:30:00;51530
1:00:00;49580
1:30:00;49270
2:00:00;47720
0:00:00;53090
0:30:00;52330
1:00:00;50370
1:30:00;49720
2:00:00;47250
0:00:00;56340
0:30:00;55460
1:00:00;52330
1:30:00;52600
2:00:00;51530
0:00:00;56170
0:30:00;54240
1:00:00;52050
1:30:00;51920
2:00:00;50700
0:00:00;54930
0:30:00;53460
1:00:00;51250
1:30:00;51130
2:00:00;48450
0:00:00;52200
0:30:00;50480
1:00:00;49010
1:30:00;49050
2:00:00;46480
0:00:00;55020
0:30:00;53460
1:00:00;51560
1:30:00;51420
2:00:00;49860
0:00:00;57400
0:30:00;56150
1:00:00;53960
1:30:00;54470
2:00:00;50260
0:00:00;53350
0:30:00;52990
1:00:00;51050
1:30:00;51210
2:00:00;49480
0:00:00;57720
0:30:00;56410
1:00:00;54320
1:30:00;54420
2:00:00;52290
0:00:00;56630
0:30:00;56600
1:00:00;53670
1:30:00;53750
2:00:00;52580
0:00:00;54050
0:30:00;53610
1:00:00;50890
1:30:00;52120
2:00:00;49670
0:00:00;50230
0:30:00;49600
1:00:00;47190
1:30:00;46760
2:00:00;42730
0:00:00;48980
0:30:00;47560
1:00:00;45550
1:30:00;45650
2:00:00;43360
0:00:00;51090
0:30:00;48980
1:00:00;46330
1:30:00;47040
2:00:00;45180
0:00:00;50610
0:30:00;48980
1:00:00;47270
1:30:00;47480
2:00:00;45560
0:00:00;50550
0:30:00;49720
1:00:00;47240
1:30:00;46690
2:00:00;45290
0:00:00;49930
0:30:00;48900
1:00:00;46740
1:30:00;45900
2:00:00;44040
0:00:00;51630
0:30:00;49820
1:00:00;47250
1:30:00;47420
2:00:00;44990
0:00:00;50030
0:30:00;49380
1:00:00;46440
1:30:00;46040
2:00:00;44560
0:00:00;49690
0:30:00;49100
1:00:00;46510
1:30:00;46760
2:00:00;45370
0:00:00;55610
0:30:00;53900
1:00:00;51830
1:30:00;51450
2:00:00;50100
0:00:00;53800
0:30:00;53200
1:00:00;51290
1:30:00;50290
2:00:00;49130
0:00:00;55990
0:30:00;54370
1:00:00;51940
1:30:00;51660
2:00:00;50020
0:00:00;55770
0:30:00;55050
1:00:00;52260
1:30:00;52620
2:00:00;50840
0:00:00;56330
0:30:00;54090
1:00:00;51120
1:30:00;52490
2:00:00;49330
0:00:00;51680
0:30:00;50380
1:00:00;48060
1:30:00;48860
2:00:00;46220
0:00:00;50350
0:30:00;49320
1:00:00;46750
1:30:00;46030
2:00:00;44940
0:00:00;49990
0:30:00;49360
1:00:00;47220
1:30:00;47310
2:00:00;45550
0:00:00;53080
0:30:00;51220
1:00:00;48900
1:30:00;48690
2:00:00;46270
0:00:00;54730
0:30:00;52940
1:00:00;51010
1:30:00;50400
2:00:00;48660
0:00:00;54220
0:30:00;53420
1:00:00;51210
1:30:00;50010
2:00:00;48360
0:00:00;53950
0:30:00;52660
1:00:00;49520
1:30:00;50090
2:00:00;46960
0:00:00;49760
0:30:00;48640
1:00:00;46140
1:30:00;46110
2:00:00;44300
0:00:00;49500
0:30:00;47960
1:00:00;46450
1:30:00;46110
2:00:00;43300
0:00:00;53550
0:30:00;51330
1:00:00;48980
1:30:00;48520
2:00:00;47670
0:00:00;53480
0:30:00;51470
1:00:00;49570
1:30:00;48910
2:00:00;47530
0:00:00;54510
0:30:00;52880
1:00:00;50720
1:30:00;51070
2:00:00;50000
0:00:00;54790
0:30:00;52570
1:00:00;50390
1:30:00;49860
2:00:00;47560
0:00:00;53160
0:30:00;52450
1:00:00;49470
1:30:00;49720
2:00:00;47320
0:00:00;50300
0:30:00;46570
1:00:00;46340
1:30:00;45910
2:00:00;43650
0:00:00;49570
0:30:00;48200
1:00:00;45740
1:30:00;46230
2:00:00;43950
0:00:00;52490
0:30:00;51250
1:00:00;48770
1:30:00;48810
2:00:00;46710
0:00:00;53500
0:30:00;51210
1:00:00;48920
1:30:00;48220
2:00:00;46680
0:00:00;53950
0:30:00;51770
1:00:00;50110
1:30:00;49600
2:00:00;47500
0:00:00;53200
0:30:00;52510
1:00:00;49510
1:30:00;49670
2:00:00;48280
0:00:00;53200
0:30:00;51340
1:00:00;48850
1:30:00;48960
2:00:00;46070
0:00:00;49320
0:30:00;47890
1:00:00;45310
1:30:00;45490
2:00:00;43010
0:00:00;49540
0:30:00;48180
1:00:00;45190
1:30:00;45710
2:00:00;43720
0:00:00;52900
0:30:00;51590
1:00:00;48170
1:30:00;48350
2:00:00;47020
0:00:00;52070
0:30:00;51050
1:00:00;48180
1:30:00;48150
2:00:00;46210
0:00:00;52820
0:30:00;51970
1:00:00;49680
1:30:00;49150
2:00:00;47320
0:00:00;54190
0:30:00;51810
1:00:00;49940
1:30:00;49440
2:00:00;48120
0:00:00;52500
0:30:00;51950
1:00:00;48930
1:30:00;47880
2:00:00;46410
0:00:00;49110
0:30:00;47810
1:00:00;45350
1:30:00;45280
2:00:00;42550
0:00:00;48490
0:30:00;47500
1:00:00;45410
1:30:00;45400
2:00:00;43700
0:00:00;52780
0:30:00;51000
1:00:00;48250
1:30:00;48330
2:00:00;46780
0:00:00;53930
0:30:00;52290
1:00:00;49500
1:30:00;49240
2:00:00;47240
0:00:00;54370
0:30:00;52990
1:00:00;49800
1:30:00;49370
2:00:00;47780
0:00:00;52440
0:30:00;50940
1:00:00;49250
1:30:00;48790
2:00:00;47000
0:00:00;52780
0:30:00;50130
1:00:00;47280
1:30:00;48130
2:00:00;45400
0:00:00;47940
0:30:00;47030
1:00:00;45020
1:30:00;44350
2:00:00;42360
0:00:00;48850
0:30:00;46980
1:00:00;44230
1:30:00;44120
2:00:00;42140
0:00:00;52670
0:30:00;50730
1:00:00;48880
1:30:00;47560
2:00:00;46510
0:00:00;51380
0:30:00;50060
1:00:00;47230
1:30:00;47300
2:00:00;45020
0:00:00;53670
0:30:00;51080
1:00:00;48710
1:30:00;49070
2:00:00;46960
0:00:00;53260
0:30:00;52640
1:00:00;49120
1:30:00;48450
2:00:00;46160
0:00:00;53200
0:30:00;50980
1:00:00;48280
1:30:00;47790
2:00:00;45160
0:00:00;49660
0:30:00;47950
1:00:00;45720
1:30:00;44910
2:00:00;42660
0:00:00;49790
0:30:00;47470
1:00:00;45110
1:30:00;44750
2:00:00;42770
0:00:00;54470
0:30:00;52080
1:00:00;48690
1:30:00;49230
2:00:00;47260
0:00:00;53290
0:30:00;51890
1:00:00;48700
1:30:00;48980
2:00:00;47300
0:00:00;55240
0:30:00;54240
1:00:00;50940
1:30:00;50060
2:00:00;47790
0:00:00;54740
0:30:00;52650
1:00:00;49440
1:30:00;49970
2:00:00;47390
0:00:00;53870
0:30:00;52380
1:00:00;49100
1:30:00;48480
2:00:00;45970
0:00:00;49930
0:30:00;48450
1:00:00;45820
1:30:00;45570
2:00:00;44310
0:00:00;49330
0:30:00;48020
1:00:00;45360
1:30:00;45290
2:00:00;43390
0:00:00;53390
0:30:00;52040
1:00:00;49720
1:30:00;48810
2:00:00;46960
0:00:00;52570
0:30:00;50740
1:00:00;48410
1:30:00;48780
2:00:00;46640
0:00:00;53620
0:30:00;51980
1:00:00;48530
1:30:00;47940
2:00:00;47220
0:00:00;54440
0:30:00;52640
1:00:00;49720
1:30:00;49610
2:00:00;47990
0:00:00;52130
0:30:00;50640
1:00:00;48330
1:30:00;47450
2:00:00;45520
0:00:00;48090
0:30:00;46570
1:00:00;43750
1:30:00;43410
2:00:00;41110
0:00:00;48270
0:30:00;46640
1:00:00;44100
1:30:00;43830
2:00:00;41890
0:00:00;52290
0:30:00;50710
1:00:00;47470
1:30:00;47590
2:00:00;45930
0:00:00;52170
0:30:00;51300
1:00:00;47890
1:30:00;47230
2:00:00;45670
0:00:00;53860
0:30:00;52400
1:00:00;48880
1:30:00;48510
2:00:00;47220
0:00:00;54030
0:30:00;51500
1:00:00;49130
