FechaHora;Total
2022-02-02 08:00:00;3003.78
2022-02-02 09:00:00;3303.41
2022-02-02 10:00:00;3461.88
2022-02-02 11:00:00;3614.92
2022-02-02 12:00:00;3730.63
2022-02-02 13:00:00;3696.79
2022-02-02 14:00:00;3686
2022-02-02 15:00:00;3668.67
2022-02-02 16:00:00;3623.7
2022-02-02 17:00:00;3486.59
2022-02-02 18:00:00;3404.27
2022-02-02 19:00:00;3918.88
2022-02-02 20:00:00;3949.31
2022-02-02 21:00:00;3798.5
2022-02-02 22:00:00;3619.66
2022-02-02 23:00:00;3404.94
2022-02-03 00:00:00;3167.63
2022-02-03 01:00:00;2951.4
2022-02-03 02:00:00;2870.92
2022-02-03 03:00:00;2819.09
2022-02-03 04:00:00;2740.21
2022-02-03 05:00:00;2764.6
2022-02-03 06:00:00;2835.91
2022-02-03 07:00:00;2706.39
2022-02-03 08:00:00;3031.2
2022-02-03 09:00:00;3350.67
2022-02-03 10:00:00;3547.28
2022-02-03 11:00:00;3727.22
2022-02-03 12:00:00;3828.19
2022-02-03 13:00:00;3797.84
2022-02-03 14:00:00;3804.88
2022-02-03 15:00:00;3769.93
2022-02-03 16:00:00;3717.77
2022-02-03 17:00:00;3623.37
2022-02-03 18:00:00;3531.13
2022-02-03 19:00:00;4020.82
2022-02-03 20:00:00;4048.99
2022-02-03 21:00:00;3959.69
2022-02-03 22:00:00;3715.93
2022-02-03 23:00:00;3529.21
2022-02-04 00:00:00;3300.55
2022-02-04 01:00:00;3043.22
2022-02-04 02:00:00;2945.6
2022-02-04 03:00:00;2916.84
2022-02-04 04:00:00;2856.58
2022-02-04 05:00:00;2824.17
2022-02-04 06:00:00;2952.96
2022-02-04 07:00:00;2833.65
2022-02-04 08:00:00;3058.28
2022-02-04 09:00:00;3393.36
2022-02-04 10:00:00;3612.81
2022-02-04 11:00:00;3754.06
2022-02-04 12:00:00;3870.49
2022-02-04 13:00:00;3847.16
2022-02-04 14:00:00;3907.92
2022-02-04 15:00:00;3954.91
2022-02-04 16:00:00;3846.86
2022-02-04 17:00:00;3726.7
2022-02-04 18:00:00;3645.71
2022-02-04 19:00:00;4052
2022-02-04 20:00:00;4072.19
2022-02-04 21:00:00;3929.87
2022-02-04 22:00:00;3750.37
2022-02-04 23:00:00;3581.04
2022-02-05 00:00:00;3367.23
2022-02-05 01:00:00;3164.01
2022-02-05 02:00:00;2991.12
2022-02-05 03:00:00;2910.27
2022-02-05 04:00:00;2897.9
2022-02-05 05:00:00;2852.44
2022-02-05 06:00:00;2885.85
2022-02-05 07:00:00;2654.86
2022-02-05 08:00:00;2812.69
2022-02-05 09:00:00;3081.04
2022-02-05 10:00:00;3287.16
2022-02-05 11:00:00;3426.16
2022-02-05 12:00:00;3474.76
2022-02-05 13:00:00;3502.09
2022-02-05 14:00:00;3479.58
2022-02-05 15:00:00;3463.9
2022-02-05 16:00:00;3413.89
2022-02-05 17:00:00;3398.91
2022-02-05 18:00:00;3356.6
2022-02-05 19:00:00;3849.85
2022-02-05 20:00:00;3861.26
2022-02-05 21:00:00;3746.25
2022-02-05 22:00:00;3452.42
2022-02-05 23:00:00;3371.86
2022-02-06 00:00:00;3190.54
2022-02-06 01:00:00;2959.44
2022-02-06 02:00:00;2836.15
2022-02-06 03:00:00;2756.81
2022-02-06 04:00:00;2728.39
2022-02-06 05:00:00;2674.32
2022-02-06 06:00:00;2616.09
2022-02-06 07:00:00;2397.94
2022-02-06 08:00:00;2471.59
2022-02-06 09:00:00;2671.33
2022-02-06 10:00:00;2831.2
2022-02-06 11:00:00;2887.2
2022-02-06 12:00:00;2916.98
2022-02-06 13:00:00;2941.89
2022-02-06 14:00:00;2934.27
2022-02-06 15:00:00;2898.84
2022-02-06 16:00:00;2936.63
2022-02-06 17:00:00;2893.48
2022-02-06 18:00:00;2935.79
2022-02-06 19:00:00;3514.09
2022-02-06 20:00:00;3524.82
2022-02-06 21:00:00;3494.78
2022-02-06 22:00:00;3289.34
2022-02-06 23:00:00;3088.71
2022-02-07 00:00:00;2904.41
2022-02-07 01:00:00;2771.85
2022-02-07 02:00:00;2668.43
2022-02-07 03:00:00;2595.07
2022-02-07 04:00:00;2586.27
2022-02-07 05:00:00;2628.95
2022-02-07 06:00:00;2722.86
2022-02-07 07:00:00;2704.67
2022-02-07 08:00:00;2973.47
2022-02-07 09:00:00;3298.72
2022-02-07 10:00:00;3489.25
2022-02-07 11:00:00;3649.14
2022-02-07 12:00:00;3684.42
2022-02-07 13:00:00;3719.4
2022-02-07 14:00:00;3692
2022-02-07 15:00:00;3692.31
2022-02-07 16:00:00;3652.21
2022-02-07 17:00:00;3546.03
2022-02-07 18:00:00;3508.09
2022-02-07 19:00:00;3952.55
2022-02-07 20:00:00;3927.72
2022-02-07 21:00:00;3777.41
2022-02-07 22:00:00;3555.1
2022-02-07 23:00:00;3364.96
2022-02-08 00:00:00;3092.83
2022-02-08 01:00:00;2943.05
2022-02-08 02:00:00;2866.69
2022-02-08 03:00:00;2766.63
2022-02-08 04:00:00;2715.87
2022-02-08 05:00:00;2761.94
2022-02-08 06:00:00;2902.01
2022-02-08 07:00:00;2777.06
2022-02-08 08:00:00;3012.9
2022-02-08 09:00:00;3292.64
2022-02-08 10:00:00;3409.06
2022-02-08 11:00:00;3553.13
2022-02-08 12:00:00;3590.12
2022-02-08 13:00:00;3545.09
2022-02-08 14:00:00;3550.62
2022-02-08 15:00:00;3686.32
2022-02-08 16:00:00;3597.43
2022-02-08 17:00:00;3471.15
2022-02-08 18:00:00;3376.04
2022-02-08 19:00:00;3869.87
2022-02-08 20:00:00;3906
2022-02-08 21:00:00;3743.19
2022-02-08 22:00:00;3573.3
2022-02-08 23:00:00;3307.32
2022-02-09 00:00:00;3055.63
2022-02-09 01:00:00;3070.21
2022-02-09 02:00:00;2838.06
2022-02-09 03:00:00;2788.81
2022-02-09 04:00:00;2719.33
2022-02-09 05:00:00;2790.15
2022-02-09 06:00:00;2919.44
2022-02-09 07:00:00;2710.8
2022-02-09 08:00:00;2995.4
2022-02-09 09:00:00;3330.41
2022-02-09 10:00:00;3448.77
2022-02-09 11:00:00;3595.49
2022-02-09 12:00:00;3660.04
2022-02-09 13:00:00;3641.29
2022-02-09 14:00:00;3638.18
2022-02-09 15:00:00;3632.58
2022-02-09 16:00:00;3568.25
2022-02-09 17:00:00;3479.86
2022-02-09 18:00:00;3388.69
2022-02-09 19:00:00;3884.89
2022-02-09 20:00:00;3904.02
2022-02-09 21:00:00;3768.6
2022-02-09 22:00:00;3594.7
2022-02-09 23:00:00;3349.28
2022-02-10 00:00:00;3099.14
2022-02-10 01:00:00;2916.84
2022-02-10 02:00:00;2815.22
2022-02-10 03:00:00;2771.41
2022-02-10 04:00:00;2711.21
2022-02-10 05:00:00;2727.98
2022-02-10 06:00:00;2861.7
2022-02-10 07:00:00;2729.26
2022-02-10 08:00:00;2977.98
2022-02-10 09:00:00;3229.76
2022-02-10 10:00:00;3379.79
2022-02-10 11:00:00;3537.61
2022-02-10 12:00:00;3625.93
2022-02-10 13:00:00;3628.13
2022-02-10 14:00:00;3652.82
2022-02-10 15:00:00;3675.7
2022-02-10 16:00:00;3644.86
2022-02-10 17:00:00;3530.11
2022-02-10 18:00:00;3434.44
2022-02-10 19:00:00;3911.7
2022-02-10 20:00:00;3937.27
2022-02-10 21:00:00;3818.02
2022-02-10 22:00:00;3631.24
2022-02-10 23:00:00;3418.78
2022-02-11 00:00:00;3163.76
2022-02-11 01:00:00;2996.55
2022-02-11 02:00:00;2921.43
2022-02-11 03:00:00;2807.76
2022-02-11 04:00:00;2792.64
2022-02-11 05:00:00;2807.08
2022-02-11 06:00:00;2901.28
2022-02-11 07:00:00;2754.13
2022-02-11 08:00:00;3102.08
2022-02-11 09:00:00;3487.61
2022-02-11 10:00:00;3638.52
2022-02-11 11:00:00;3753.3
2022-02-11 12:00:00;3869.35
2022-02-11 13:00:00;3857.22
2022-02-11 14:00:00;3942.28
2022-02-11 15:00:00;3917.01
2022-02-11 16:00:00;3838.27
2022-02-11 17:00:00;3706.21
2022-02-11 18:00:00;3549.83
2022-02-11 19:00:00;3971.63
2022-02-11 20:00:00;4025.35
2022-02-11 21:00:00;3903.54
2022-02-11 22:00:00;3683.69
2022-02-11 23:00:00;3560.2
2022-02-12 00:00:00;3288.59
2022-02-12 01:00:00;3110.46
2022-02-12 02:00:00;2978.97
2022-02-12 03:00:00;2911.12
2022-02-12 04:00:00;2895.38
2022-02-12 05:00:00;2812.47
2022-02-12 06:00:00;2802.95
2022-02-12 07:00:00;2577.71
2022-02-12 08:00:00;2822.96
2022-02-12 09:00:00;3016.86
2022-02-12 10:00:00;3186.73
2022-02-12 11:00:00;3302.8
2022-02-12 12:00:00;3344
2022-02-12 13:00:00;3392.14
2022-02-12 14:00:00;3392.42
2022-02-12 15:00:00;3386.92
2022-02-12 16:00:00;3356.47
2022-02-12 17:00:00;3327.42
2022-02-12 18:00:00;3297.11
2022-02-12 19:00:00;3771.31
2022-02-12 20:00:00;3761.89
2022-02-12 21:00:00;3660.51
2022-02-12 22:00:00;3480.06
2022-02-12 23:00:00;3349.06
2022-02-13 00:00:00;3199.28
2022-02-13 01:00:00;2997.99
2022-02-13 02:00:00;2901.11
2022-02-13 03:00:00;2830.11
2022-02-13 04:00:00;2763.99
2022-02-13 05:00:00;2731.98
2022-02-13 06:00:00;2640.42
2022-02-13 07:00:00;2424.49
2022-02-13 08:00:00;2510.38
2022-02-13 09:00:00;2714.95
2022-02-13 10:00:00;2838.27
2022-02-13 11:00:00;2911.37
2022-02-13 12:00:00;2993.04
2022-02-13 13:00:00;3044.4
2022-02-13 14:00:00;3052.25
2022-02-13 15:00:00;3044.07
2022-02-13 16:00:00;2977.75
2022-02-13 17:00:00;2978.05
2022-02-13 18:00:00;3016.22
2022-02-13 19:00:00;3593.71
2022-02-13 20:00:00;3629.69
2022-02-13 21:00:00;3548.96
2022-02-13 22:00:00;3364.48
2022-02-13 23:00:00;3187.38
2022-02-14 00:00:00;2977.18
2022-02-14 01:00:00;2824.51
2022-02-14 02:00:00;2711.84
2022-02-14 03:00:00;2663.89
2022-02-14 04:00:00;2557.51
2022-02-14 05:00:00;2585.39
2022-02-14 06:00:00;2788.44
2022-02-14 07:00:00;2664.36
2022-02-14 08:00:00;2905.29
2022-02-14 09:00:00;3258.29
2022-02-14 10:00:00;3451.04
2022-02-14 11:00:00;3616.06
2022-02-14 12:00:00;3732.15
2022-02-14 13:00:00;3694.01
2022-02-14 14:00:00;3728.44
2022-02-14 15:00:00;3811.55
2022-02-14 16:00:00;3785.36
2022-02-14 17:00:00;3721.44
2022-02-14 18:00:00;3596.72
2022-02-14 19:00:00;3998.73
2022-02-14 20:00:00;3956.15
2022-02-14 21:00:00;3887.21
2022-02-14 22:00:00;3701.32
2022-02-14 23:00:00;3520.75
2022-02-15 00:00:00;3232.66
2022-02-15 01:00:00;3052.43
2022-02-15 02:00:00;2952.08
2022-02-15 03:00:00;2876.22
2022-02-15 04:00:00;2826.2
2022-02-15 05:00:00;2837.08
2022-02-15 06:00:00;2937.76
2022-02-15 07:00:00;2813.61
2022-02-15 08:00:00;3093.48
2022-02-15 09:00:00;3405.31
2022-02-15 10:00:00;3553.74
2022-02-15 11:00:00;3651.47
2022-02-15 12:00:00;3732.85
2022-02-15 13:00:00;3755.34
2022-02-15 14:00:00;3733.99
2022-02-15 15:00:00;3816.92
2022-02-15 16:00:00;3797.77
2022-02-15 17:00:00;3663.16
2022-02-15 18:00:00;3623.25
2022-02-15 19:00:00;4047.12
2022-02-15 20:00:00;4060.84
2022-02-15 21:00:00;3948.96
2022-02-15 22:00:00;3722.95
2022-02-15 23:00:00;3496.68
2022-02-16 00:00:00;3205.06
2022-02-16 01:00:00;3071.6
2022-02-16 02:00:00;2895.74
2022-02-16 03:00:00;2852.85
2022-02-16 04:00:00;2844.57
2022-02-16 05:00:00;2837.12
2022-02-16 06:00:00;2962.98
2022-02-16 07:00:00;2827.93
2022-02-16 08:00:00;3109.84
2022-02-16 09:00:00;3439.53
2022-02-16 10:00:00;3614.13
2022-02-16 11:00:00;3767.15
2022-02-16 12:00:00;3830.96
2022-02-16 13:00:00;3805.92
2022-02-16 14:00:00;3846.4
2022-02-16 15:00:00;3891.83
2022-02-16 16:00:00;3893.61
2022-02-16 17:00:00;3730.55
2022-02-16 18:00:00;3620.68
2022-02-16 19:00:00;4075.17
2022-02-16 20:00:00;4107.33
2022-02-16 21:00:00;4017.3
2022-02-16 22:00:00;3726.18
2022-02-16 23:00:00;3521.27
2022-02-17 00:00:00;3261.61
2022-02-17 01:00:00;3116.37
2022-02-17 02:00:00;2947.45
2022-02-17 03:00:00;2865.27
2022-02-17 04:00:00;2865.1
2022-02-17 05:00:00;2845.29
2022-02-17 06:00:00;2961.18
2022-02-17 07:00:00;2804.39
2022-02-17 08:00:00;3147.05
2022-02-17 09:00:00;3446.78
2022-02-17 10:00:00;3613.02
2022-02-17 11:00:00;3744.25
2022-02-17 12:00:00;3794
2022-02-17 13:00:00;3768.81
2022-02-17 14:00:00;3816.03
2022-02-17 15:00:00;3855.05
2022-02-17 16:00:00;3768.92
2022-02-17 17:00:00;3695.07
2022-02-17 18:00:00;3637.3
2022-02-17 19:00:00;4057.12
2022-02-17 20:00:00;4112.15
2022-02-17 21:00:00;3967.07
2022-02-17 22:00:00;3700.23
2022-02-17 23:00:00;3493.62
2022-02-18 00:00:00;3262.62
2022-02-18 01:00:00;3065.72
2022-02-18 02:00:00;2950.73
2022-02-18 03:00:00;2886.32
2022-02-18 04:00:00;2911.25
2022-02-18 05:00:00;2875.44
2022-02-18 06:00:00;2974.07
2022-02-18 07:00:00;2852.32
2022-02-18 08:00:00;3150.63
2022-02-18 09:00:00;3451.19
2022-02-18 10:00:00;3610.44
2022-02-18 11:00:00;3757.73
2022-02-18 12:00:00;3799.82
2022-02-18 13:00:00;3794.24
2022-02-18 14:00:00;3846.24
2022-02-18 15:00:00;3841.92
2022-02-18 16:00:00;3768.53
2022-02-18 17:00:00;3681.96
2022-02-18 18:00:00;3537.07
2022-02-18 19:00:00;4015.05
2022-02-18 20:00:00;3990.2
2022-02-18 21:00:00;3868.19
2022-02-18 22:00:00;3683.98
2022-02-18 23:00:00;3535.96
2022-02-19 00:00:00;3335.01
2022-02-19 01:00:00;3148.73
2022-02-19 02:00:00;3037.66
2022-02-19 03:00:00;2886.11
2022-02-19 04:00:00;2845.3
2022-02-19 05:00:00;2871.51
2022-02-19 06:00:00;2909.44
2022-02-19 07:00:00;2631.09
2022-02-19 08:00:00;2823.53
2022-02-19 09:00:00;3093.52
2022-02-19 10:00:00;3213.13
2022-02-19 11:00:00;3388.75
2022-02-19 12:00:00;3482.62
2022-02-19 13:00:00;3541.75
2022-02-19 14:00:00;3525.96
2022-02-19 15:00:00;3478.71
2022-02-19 16:00:00;3522.5
2022-02-19 17:00:00;3464.12
2022-02-19 18:00:00;3441.16
2022-02-19 19:00:00;3901.33
2022-02-19 20:00:00;3912.89
2022-02-19 21:00:00;3823.38
2022-02-19 22:00:00;3656.58
2022-02-19 23:00:00;3509.26
2022-02-20 00:00:00;3321.7
2022-02-20 01:00:00;3121.53
2022-02-20 02:00:00;3004.93
2022-02-20 03:00:00;2890.8
2022-02-20 04:00:00;2851.6
2022-02-20 05:00:00;2824.25
2022-02-20 06:00:00;2796.09
2022-02-20 07:00:00;2530.15
2022-02-20 08:00:00;2681.63
2022-02-20 09:00:00;2794.82
2022-02-20 10:00:00;2972.19
2022-02-20 11:00:00;3090.33
2022-02-20 12:00:00;3173.35
2022-02-20 13:00:00;3223.62
2022-02-20 14:00:00;3199.17
2022-02-20 15:00:00;3148.78
2022-02-20 16:00:00;3182.95
2022-02-20 17:00:00;3178.04
2022-02-20 18:00:00;3153.5
2022-02-20 19:00:00;3737.44
2022-02-20 20:00:00;3795.81
2022-02-20 21:00:00;3746.21
2022-02-20 22:00:00;3549.49
2022-02-20 23:00:00;3330.51
2022-02-21 00:00:00;3101.86
2022-02-21 01:00:00;2945.74
2022-02-21 02:00:00;2885.2
2022-02-21 03:00:00;2744.42
2022-02-21 04:00:00;2697.72
2022-02-21 05:00:00;2762.8
2022-02-21 06:00:00;2894.64
2022-02-21 07:00:00;2709.45
2022-02-21 08:00:00;3104.72
2022-02-21 09:00:00;3365.44
2022-02-21 10:00:00;3527.8
2022-02-21 11:00:00;3655.47
2022-02-21 12:00:00;3728.63
2022-02-21 13:00:00;3697.64
2022-02-21 14:00:00;3786.77
2022-02-21 15:00:00;3828.87
2022-02-21 16:00:00;3824.93
2022-02-21 17:00:00;3680.54
2022-02-21 18:00:00;3615.81
2022-02-21 19:00:00;4044.52
2022-02-21 20:00:00;4086.07
2022-02-21 21:00:00;4020.15
2022-02-21 22:00:00;3770.67
2022-02-21 23:00:00;3593.33
2022-02-22 00:00:00;3312
2022-02-22 01:00:00;3128.52
2022-02-22 02:00:00;2976.59
2022-02-22 03:00:00;2916.38
2022-02-22 04:00:00;2921.35
2022-02-22 05:00:00;2926.17
2022-02-22 06:00:00;3003.61
2022-02-22 07:00:00;2877.03
2022-02-22 08:00:00;3221
2022-02-22 09:00:00;3546.34
2022-02-22 10:00:00;3727.13
2022-02-22 11:00:00;3857.9
2022-02-22 12:00:00;3859.38
2022-02-22 13:00:00;3852.88
2022-02-22 14:00:00;3841.47
2022-02-22 15:00:00;3880.48
2022-02-22 16:00:00;3771.78
2022-02-22 17:00:00;3697.92
2022-02-22 18:00:00;3559.72
2022-02-22 19:00:00;4077.25
2022-02-22 20:00:00;4081.3
2022-02-22 21:00:00;3967.84
2022-02-22 22:00:00;3739.73
2022-02-22 23:00:00;3535.14
2022-02-23 00:00:00;3299.28
2022-02-23 01:00:00;3150.24
2022-02-23 02:00:00;2993.97
2022-02-23 03:00:00;2925.99
2022-02-23 04:00:00;2899.86
2022-02-23 05:00:00;2898.58
2022-02-23 06:00:00;3016.02
2022-02-23 07:00:00;2883.91
2022-02-23 08:00:00;3154.76
2022-02-23 09:00:00;3473.86
2022-02-23 10:00:00;3504.57
2022-02-23 11:00:00;3642.87
2022-02-23 12:00:00;3710.71
2022-02-23 13:00:00;3746.51
2022-02-23 14:00:00;3726.73
2022-02-23 15:00:00;3759.62
2022-02-23 16:00:00;3714.97
2022-02-23 17:00:00;3580.27
2022-02-23 18:00:00;3514.69
2022-02-23 19:00:00;4019.92
2022-02-23 20:00:00;4041.92
2022-02-23 21:00:00;3862.18
2022-02-23 22:00:00;3612.31
2022-02-23 23:00:00;3389.95
2022-02-24 00:00:00;3133.7
2022-02-24 01:00:00;2996.76
2022-02-24 02:00:00;2901.26
2022-02-24 03:00:00;2859.83
2022-02-24 04:00:00;2786.27
2022-02-24 05:00:00;2808.42
2022-02-24 06:00:00;2912
2022-02-24 07:00:00;2781.97
2022-02-24 08:00:00;3053.69
2022-02-24 09:00:00;3333.92
2022-02-24 10:00:00;3466.45
2022-02-24 11:00:00;3595.1
2022-02-24 12:00:00;3680.62
2022-02-24 13:00:00;3601.1
2022-02-24 14:00:00;3643.87
2022-02-24 15:00:00;3617.4
2022-02-24 16:00:00;3592.59
2022-02-24 17:00:00;3506.98
2022-02-24 18:00:00;3473.94
2022-02-24 19:00:00;3892.06
2022-02-24 20:00:00;3874.51
2022-02-24 21:00:00;3777.01
2022-02-24 22:00:00;3571.17
2022-02-24 23:00:00;3367.23
2022-02-25 00:00:00;3156.14
2022-02-25 01:00:00;2978.82
2022-02-25 02:00:00;2880.75
2022-02-25 03:00:00;2798.65
2022-02-25 04:00:00;2843.79
2022-02-25 05:00:00;2883.98
2022-02-25 06:00:00;2989.38
2022-02-25 07:00:00;2818.08
2022-02-25 08:00:00;3098.88
2022-02-25 09:00:00;3377.03
2022-02-25 10:00:00;3570.46
2022-02-25 11:00:00;3718.92
2022-02-25 12:00:00;3837.2
2022-02-25 13:00:00;3836.3
2022-02-25 14:00:00;3815.38
2022-02-25 15:00:00;3739.31
2022-02-25 16:00:00;3689.18
2022-02-25 17:00:00;3589.22
2022-02-25 18:00:00;3519.04
2022-02-25 19:00:00;3945.18
2022-02-25 20:00:00;3974.76
2022-02-25 21:00:00;3860.97
2022-02-25 22:00:00;3659.13
2022-02-25 23:00:00;3551.12
2022-02-26 00:00:00;3323.42
2022-02-26 01:00:00;3139.72
2022-02-26 02:00:00;2976
2022-02-26 03:00:00;2945.84
2022-02-26 04:00:00;2911.86
2022-02-26 05:00:00;2852.65
2022-02-26 06:00:00;2844.26
2022-02-26 07:00:00;2621.35
2022-02-26 08:00:00;2752.53
2022-02-26 09:00:00;2966.5
2022-02-26 10:00:00;3205.17
2022-02-26 11:00:00;3299.91
2022-02-26 12:00:00;3318.81
2022-02-26 13:00:00;3303.8
2022-02-26 14:00:00;3251.47
2022-02-26 15:00:00;3257.09
2022-02-26 16:00:00;3233.76
2022-02-26 17:00:00;3184.92
2022-02-26 18:00:00;3134.76
2022-02-26 19:00:00;3658.49
2022-02-26 20:00:00;3659.18
2022-02-26 21:00:00;3619.38
2022-02-26 22:00:00;3405.09
2022-02-26 23:00:00;3300.76
2022-02-27 00:00:00;3147.9
2022-02-27 01:00:00;2937.12
2022-02-27 02:00:00;2797.87
2022-02-27 03:00:00;2724.63
2022-02-27 04:00:00;2685.36
2022-02-27 05:00:00;2609.74
2022-02-27 06:00:00;2620.02
2022-02-27 07:00:00;2307.95
2022-02-27 08:00:00;2500.75
2022-02-27 09:00:00;2650.03
2022-02-27 10:00:00;2724.34
2022-02-27 11:00:00;2791.6
2022-02-27 12:00:00;2823.37
2022-02-27 13:00:00;2854.23
2022-02-27 14:00:00;2872.52
2022-02-27 15:00:00;2847.83
2022-02-27 16:00:00;2869.95
2022-02-27 17:00:00;2844.35
2022-02-27 18:00:00;2842.82
2022-02-27 19:00:00;3413.1
2022-02-27 20:00:00;3407.66
2022-02-27 21:00:00;3351.98
2022-02-27 22:00:00;3217.17
2022-02-27 23:00:00;3055.59
2022-02-28 00:00:00;2833.01
2022-02-28 01:00:00;2725.28
2022-02-28 02:00:00;2598.06
2022-02-28 03:00:00;2552.2
2022-02-28 04:00:00;2483.64
2022-02-28 05:00:00;2496.51
2022-02-28 06:00:00;2514.52
2022-02-28 07:00:00;2282.45
2022-02-28 08:00:00;2472.68
2022-02-28 09:00:00;2698.5
2022-02-28 10:00:00;2855.21
2022-02-28 11:00:00;2993.46
2022-02-28 12:00:00;3067.54
2022-02-28 13:00:00;3062.06
2022-02-28 14:00:00;3045.19
2022-02-28 15:00:00;3000.04
2022-02-28 16:00:00;2984.31
2022-02-28 17:00:00;2951.26
2022-02-28 18:00:00;2921.25
2022-02-28 19:00:00;3424.59
2022-02-28 20:00:00;3463.64
2022-02-28 21:00:00;3400.64
2022-02-28 22:00:00;3232.57
2022-02-28 23:00:00;3085.44
2022-03-01 00:00:00;2927.12
2022-03-01 01:00:00;2796.63
2022-03-01 02:00:00;2679.75
2022-03-01 03:00:00;2603.37
2022-03-01 04:00:00;2556.04
2022-03-01 05:00:00;2557.7
2022-03-01 06:00:00;2570.35
2022-03-01 07:00:00;2316.31
2022-03-01 08:00:00;2472.86
2022-03-01 09:00:00;2701.41
2022-03-01 10:00:00;2893.85
2022-03-01 11:00:00;3013.71
2022-03-01 12:00:00;3098.23
2022-03-01 13:00:00;3092.47
2022-03-01 14:00:00;3094.85
2022-03-01 15:00:00;3090.22
2022-03-01 16:00:00;3079.06
2022-03-01 17:00:00;3024.32
2022-03-01 18:00:00;3045.96
2022-03-01 19:00:00;3581.04
2022-03-01 20:00:00;3593.6
2022-03-01 21:00:00;3534.05
2022-03-01 22:00:00;3376.27
2022-03-01 23:00:00;3093.34
2022-03-02 00:00:00;2864.07
2022-03-02 01:00:00;2710.65
2022-03-02 02:00:00;2591.56
2022-03-02 03:00:00;2590.45
2022-03-02 04:00:00;2492.64
2022-03-02 05:00:00;2514.21
2022-03-02 06:00:00;2673.62
2022-03-02 07:00:00;2571.86
2022-03-02 08:00:00;2834.31
2022-03-02 09:00:00;3157.29
2022-03-02 10:00:00;3297.29
2022-03-02 11:00:00;3484.91
2022-03-02 12:00:00;3576.33
2022-03-02 13:00:00;3622.67
2022-03-02 14:00:00;3611.08
2022-03-02 15:00:00;3642.84
2022-03-02 16:00:00;3616.13
2022-03-02 17:00:00;3500.33
2022-03-02 18:00:00;3412.16
2022-03-02 19:00:00;3877.73
2022-03-02 20:00:00;3917.9
2022-03-02 21:00:00;3813.08
2022-03-02 22:00:00;3571.49
2022-03-02 23:00:00;3336.02
2022-03-03 00:00:00;3035.42
2022-03-03 01:00:00;2880.96
2022-03-03 02:00:00;2796.34
2022-03-03 03:00:00;2736.83
2022-03-03 04:00:00;2703.62
2022-03-03 05:00:00;2717.37
2022-03-03 06:00:00;2778.96
2022-03-03 07:00:00;2687.41
2022-03-03 08:00:00;2984.46
2022-03-03 09:00:00;3265.01
2022-03-03 10:00:00;3454.71
2022-03-03 11:00:00;3627.05
2022-03-03 12:00:00;3796.72
2022-03-03 13:00:00;3755.28
2022-03-03 14:00:00;3804.62
2022-03-03 15:00:00;3818.35
2022-03-03 16:00:00;3754.8
2022-03-03 17:00:00;3669.67
2022-03-03 18:00:00;3627.56
2022-03-03 19:00:00;4129.23
2022-03-03 20:00:00;4151.25
2022-03-03 21:00:00;4091.43
2022-03-03 22:00:00;3717.46
2022-03-03 23:00:00;3430.25
2022-03-04 00:00:00;3189.68
2022-03-04 01:00:00;3046.81
2022-03-04 02:00:00;2896.93
2022-03-04 03:00:00;2849.76
2022-03-04 04:00:00;2817.96
2022-03-04 05:00:00;2862.66
2022-03-04 06:00:00;2954.4
2022-03-04 07:00:00;2765.75
2022-03-04 08:00:00;3199.17
2022-03-04 09:00:00;3568.46
2022-03-04 10:00:00;3766.38
2022-03-04 11:00:00;3827.13
2022-03-04 12:00:00;3879.53
2022-03-04 13:00:00;3959.99
2022-03-04 14:00:00;3989.08
2022-03-04 15:00:00;3985.89
2022-03-04 16:00:00;3899.88
2022-03-04 17:00:00;3861.02
2022-03-04 18:00:00;3634.17
2022-03-04 19:00:00;4253.16
2022-03-04 20:00:00;4233.22
2022-03-04 21:00:00;4151.72
2022-03-04 22:00:00;3822.53
2022-03-04 23:00:00;3457.31
2022-03-05 00:00:00;3297.23
2022-03-05 01:00:00;3266.02
2022-03-05 02:00:00;2985.4
2022-03-05 03:00:00;2822.11
2022-03-05 04:00:00;2774.36
2022-03-05 05:00:00;2770.9
2022-03-05 06:00:00;2791.78
2022-03-05 07:00:00;2503.99
2022-03-05 08:00:00;3065.47
2022-03-05 09:00:00;3303.59
2022-03-05 10:00:00;3499.96
2022-03-05 11:00:00;3649.35
2022-03-05 12:00:00;3785.73
2022-03-05 13:00:00;3837.59
2022-03-05 14:00:00;3814.27
2022-03-05 15:00:00;3811.45
2022-03-05 16:00:00;3760.32
2022-03-05 17:00:00;3699.14
2022-03-05 18:00:00;3631.24
2022-03-05 19:00:00;3940.68
2022-03-05 20:00:00;3945.36
2022-03-05 21:00:00;3865.44
2022-03-05 22:00:00;3806.08
2022-03-05 23:00:00;3499.92
2022-03-06 00:00:00;3107.47
2022-03-06 01:00:00;2933.86
2022-03-06 02:00:00;2842.77
2022-03-06 03:00:00;2742.48
2022-03-06 04:00:00;2655.22
2022-03-06 05:00:00;2609.38
2022-03-06 06:00:00;2596.42
2022-03-06 07:00:00;2301.55
2022-03-06 08:00:00;2438.52
2022-03-06 09:00:00;2634.76
2022-03-06 10:00:00;2801.97
2022-03-06 11:00:00;2910.16
2022-03-06 12:00:00;3004.18
2022-03-06 13:00:00;3086.03
2022-03-06 14:00:00;3099.44
2022-03-06 15:00:00;3194.28
2022-03-06 16:00:00;3190.39
2022-03-06 17:00:00;3166.77
